,user,user_id,location,is_reply_to,reply_id,is_quoted,is_rt,time
873,JackyVandecast1,1324290998432878593,Tielt,Guy28068994,1317029571615690753,False,False,2020-12-30 08:53:32
874,DroverYvo,1285614436489854981,Ostend,,,False,False,2020-12-30 08:53:28
875,robbekurt,848241157968736257,Jabbeke,teamwendyxo,27003835,False,False,2020-12-30 08:53:03
876,Gerryaliteit,22224591,Mechelen,,,False,False,2020-12-30 08:52:52
877,MonicaStoffels,482867442,Antwerp,VeroniqueSas,288378424,False,False,2020-12-30 08:52:06
878,FRISEEMYRIAM,567171144,Gavere,cmont4560,2594602871,False,False,2020-12-30 08:52:04
879,johanbyloos,35343465,Louvain,torfsrik,144113649,False,False,2020-12-30 08:51:40
880,realityglimpses,3992973797,Verviers,polityczna19,1678970329,False,False,2020-12-30 08:51:38
881,realityglimpses,3992973797,Verviers,,,True,False,2020-12-30 08:51:26
882,KabongoRichard4,909761210555432960,Mons,OrnyKeiffa,1675020745,False,False,2020-12-30 08:51:09
883,pitwo_navarro,766196472,Hemiksem,,,False,False,2020-12-30 08:51:01
884,Maartnx,175011491,Antwerp,,,True,False,2020-12-30 08:50:55
885,KabongoRichard4,909761210555432960,Mons,OrnyKeiffa,1675020745,False,False,2020-12-30 08:50:51
886,KabongoRichard4,909761210555432960,Mons,OrnyKeiffa,1675020745,False,False,2020-12-30 08:50:45
887,LawrenceRapanan,609871033,Manhay,,,False,False,2020-12-30 08:50:45
888,KabongoRichard4,909761210555432960,Mons,OrnyKeiffa,1675020745,False,False,2020-12-30 08:50:38
889,_Giny_,113997374,Brussels,,,False,False,2020-12-30 08:50:32
890,nietnuLaura,2228604475,Antwerp,,,False,False,2020-12-30 08:49:57
891,l_mustache,2938141535,Louvain,,,False,False,2020-12-30 08:49:29
892,JorisRombaut,39519148,Ghent,BramVB,147901901,False,False,2020-12-30 08:49:28
893,Marielle_Schalk,778983308390703104,Hoogstraten,marcchicken,3096050445,False,False,2020-12-30 08:48:40
894,victorius,9385192,Elsene,,,True,False,2020-12-30 08:48:18
895,pitwo_navarro,766196472,Hemiksem,inf1ltr4do,3081186909,False,False,2020-12-30 08:48:18
896,Charlie_vdc,54953397,Louvain,,,False,False,2020-12-30 08:47:52
897,calleweird,36330746,Kortrijk,marc_laidlaw,752064640918495232,False,False,2020-12-30 08:47:29
898,Caliwaaa,229259130,Zomergem,Vannieuwkerke,44849274,False,False,2020-12-30 08:47:14
899,krisvandesande,16410221,Boom,,,False,False,2020-12-30 08:47:03
900,steventommeleyn,1145960598,Torhout,LindsayVandeke1,1336774701180461063,False,False,2020-12-30 08:46:54
901,juniperlamorte,1262642263110422529,Elsene,Nadsah,155617759,False,False,2020-12-30 08:46:16
902,pLUpF69eA4Ra0ME,1042434654744264705,Brecht,singzgaming,2977015751,False,False,2020-12-30 08:46:06
903,CanibalSuicune,932144786,Mons,,,True,False,2020-12-30 08:46:03
904,Sarcasm_Defense,376357243,Ypres,MrsJuA_,1389930212,False,False,2020-12-30 08:45:41
905,jonathancieters,2594425703,Mortsel,,,True,False,2020-12-30 08:45:33
906,TwistMeDaddy,1123557363657715715,Brecht,,,False,False,2020-12-30 08:44:55
907,noemiedrewhoran,2809622493,US Waltzing Camp seeonee,,,False,False,2020-12-30 08:44:28
908,CarpentierGery,1133385835213152256,Halle,,,True,False,2020-12-30 08:44:19
909,KabongoRichard4,909761210555432960,Mons,Mbayambaya5Juni,1035606387110436866,False,False,2020-12-30 08:44:12
910,Jbraeckmans,474123705,Antwerp,,,False,False,2020-12-30 08:44:00
911,HerveVandeWeyer,299130691,Aarschot,philipdutre,15297317,False,False,2020-12-30 08:43:47
912,CarpentierGery,1133385835213152256,Halle,,,True,False,2020-12-30 08:43:40
913,LeslieDehauwere,2375017764,Knokke-Heist,neglectik,116550584,False,False,2020-12-30 08:43:36
914,Hugo_Verbeke,2199280063,Deinze,KCloostermans,301567390,False,False,2020-12-30 08:43:08
915,duvaldb,58266753,Ghent,,,False,False,2020-12-30 08:42:52
916,CatherineMols2,1226120319670407169,Poperinge,kookie_hen1966,821135865443450880,False,False,2020-12-30 08:42:02
917,LeslieDehauwere,2375017764,Knokke-Heist,,,True,False,2020-12-30 08:41:49
918,robbekurt,848241157968736257,Jabbeke,TalleKe1970,284961870,False,False,2020-12-30 08:41:44
919,Sarcasm_Defense,376357243,Ypres,MrsJuA_,1389930212,False,False,2020-12-30 08:41:29
920,nidjebu4,135436861,Etterbeek,,,True,False,2020-12-30 08:41:25
921,aliokay,100883065,Ghent,FanteziBasketb1,1329502662065319940,False,False,2020-12-30 08:40:55
922,JackyVandecast1,1324290998432878593,Tielt,Guy28068994,1317029571615690753,False,False,2020-12-30 08:40:55
923,CatherineMols2,1226120319670407169,Poperinge,smith8,19363275,False,False,2020-12-30 08:40:41
924,robbekurt,848241157968736257,Jabbeke,Wil_Wim,347863871,False,False,2020-12-30 08:40:37
925,stijn_wille,488343170,De Panne,PLoobuyck,2776693115,False,False,2020-12-30 08:40:35
926,Eurohans,247897285,Herent,,,True,False,2020-12-30 08:40:28
927,juniperlamorte,1262642263110422529,Elsene,Nadsah,155617759,False,False,2020-12-30 08:40:22
928,miss_sudu,1109378601026228224,Ghent,yvesd,12066412,False,False,2020-12-30 08:40:18
929,Fonzie109,31137394,Bruges,VALENTiNE_1_,2540716364,False,False,2020-12-30 08:40:17
930,JohanDevroe,84856885,Waregem,beursanalist,322456302,False,False,2020-12-30 08:40:14
931,Aokapi98,396424951,Anhée,GygreVe,947532136973787136,False,False,2020-12-30 08:40:12
932,a_libotte,203968556,Rixensart,ClausVincent_1,3378687622,False,False,2020-12-30 08:39:58
933,CatherineMols2,1226120319670407169,Poperinge,smith8,19363275,False,False,2020-12-30 08:39:55
934,JackyVandecast1,1324290998432878593,Tielt,JakobsNikki,1341086459126800385,False,False,2020-12-30 08:39:42
935,Hammepdw,602663551,Hamme,,,True,False,2020-12-30 08:39:41
936,CatherineMols2,1226120319670407169,Poperinge,DavidCa69831622,864043710518099968,False,False,2020-12-30 08:39:31
937,JackyVandecast1,1324290998432878593,Tielt,SheIsBack5,1326191322038996995,False,False,2020-12-30 08:39:29
938,robbekurt,848241157968736257,Jabbeke,Wil_Wim,347863871,False,False,2020-12-30 08:39:28
939,FlandersBTour,29983589,Ypres,discoveringbelg,723148358034944000,False,False,2020-12-30 08:39:21
940,MonicaStoffels,482867442,Antwerp,,,True,False,2020-12-30 08:38:53
941,JackyVandecast1,1324290998432878593,Tielt,Firefli32047251,1109579759833485312,False,False,2020-12-30 08:38:38
942,cyberMyaa,1163929060138999808,Grâce-Hollogne,,,False,False,2020-12-30 08:38:36
943,JackyVandecast1,1324290998432878593,Tielt,DjeeDeeBee,548238536,False,False,2020-12-30 08:38:12
944,stevenheylen,29978778,Aartselaar,stevenheylen,29978778,False,False,2020-12-30 08:38:09
945,realityglimpses,3992973797,Verviers,,,True,False,2020-12-30 08:38:02
946,thblomme,26269844,Ghent,shntzl,1114731787719045120,False,False,2020-12-30 08:37:54
947,Ouri_Mohamed,698171393251397632,Brussels,,,False,False,2020-12-30 08:37:44
948,Fonzie109,31137394,Bruges,AnitaKuipers5,859443830516482048,False,False,2020-12-30 08:37:38
949,realityglimpses,3992973797,Verviers,,,True,False,2020-12-30 08:37:17
950,JackyVandecast1,1324290998432878593,Tielt,Mariskaatje1985,244037515,False,False,2020-12-30 08:37:09
951,stevenheylen,29978778,Aartselaar,Peterpipo70,615541292,False,False,2020-12-30 08:36:55
952,PeterDeKeyzer,459283901,Antwerp,,,False,False,2020-12-30 08:36:39
953,JackyVandecast1,1324290998432878593,Tielt,Kaatje212121,1343219736004460544,False,False,2020-12-30 08:36:38
954,JackyVandecast1,1324290998432878593,Tielt,annekerocks,199624058,False,False,2020-12-30 08:36:22
955,bjornadins,53894418,Waregem,,,True,False,2020-12-30 08:36:16
956,BeaRios_,156776475,Elsene,BeaRios_,156776475,False,False,2020-12-30 08:36:07
957,thblomme,26269844,Ghent,dbervoet,230209323,False,False,2020-12-30 08:36:06
958,JackyVandecast1,1324290998432878593,Tielt,ToniWijshijer,1305085113538170881,False,False,2020-12-30 08:36:03
959,dorsie78,63194187,Brussels,PaulJBelcher,861144656,False,False,2020-12-30 08:35:55
960,JackyVandecast1,1324290998432878593,Tielt,VALENTiNE_1_,2540716364,False,False,2020-12-30 08:35:49
961,JeanSegersPhoto,708814454,Tournai,,,False,False,2020-12-30 08:35:13
962,JackyVandecast1,1324290998432878593,Tielt,OsOssie,1296405962,False,False,2020-12-30 08:35:12
963,Tarheel1311,1119995208,Schoten,robbekurt,848241157968736257,False,False,2020-12-30 08:34:57
964,Fricozoid,585564265,Ypres,megvinter,1214482791720800258,False,False,2020-12-30 08:34:45
965,JeanSegersPhoto,708814454,Tournai,,,False,False,2020-12-30 08:34:44
966,BenniDeJagere,40247846,Zoersel,sqldbawithbeard,19644837,False,False,2020-12-30 08:34:43
967,pitwo_navarro,766196472,Hemiksem,Josefabianramo5,949517894060265473,False,False,2020-12-30 08:34:17
968,JeanSegersPhoto,708814454,Tournai,,,False,False,2020-12-30 08:34:14
969,Fonzie109,31137394,Bruges,El_Tigra,241477883,False,False,2020-12-30 08:34:14
970,Marielle_Schalk,778983308390703104,Hoogstraten,Jakob_Blaauw,2786941013,False,False,2020-12-30 08:33:56
971,thblomme,26269844,Ghent,shntzl,1114731787719045120,False,False,2020-12-30 08:33:44
972,Streetiedominiq,2593280551,Kortrijk,,,False,False,2020-12-30 08:33:37
973,JeanSegersPhoto,708814454,Tournai,,,False,False,2020-12-30 08:33:30
974,FlandersBTour,29983589,Ypres,uttttu,93691807,False,False,2020-12-30 08:33:22
975,Scoopic,19235255,Brussels,,,False,False,2020-12-30 08:33:16
976,BeaRios_,156776475,Elsene,,,False,False,2020-12-30 08:33:15
977,JeanSegersPhoto,708814454,Tournai,,,False,False,2020-12-30 08:33:12
978,samvandenderen,3416153224,Beveren,,,False,False,2020-12-30 08:33:10
979,JackyVandecast1,1324290998432878593,Tielt,hapchard1972,714760679635492865,False,False,2020-12-30 08:32:51
980,JeanSegersPhoto,708814454,Tournai,,,False,False,2020-12-30 08:32:50
981,ABerghe,585509752,Ghent,BenWeyts,1451696935,True,False,2020-12-30 08:32:42
982,Laubeugnier_,1283112406420512776,Mouscron,,,True,False,2020-12-30 08:32:34
983,BelgeFrancois,871826057632022529,Jette,,,True,False,2020-12-30 08:32:18
984,meinertttt,127246601,Blankenberge,rikvos,1343578953995456517,False,False,2020-12-30 08:32:16
985,JeanSegersPhoto,708814454,Tournai,,,False,False,2020-12-30 08:32:03
986,JackyVandecast1,1324290998432878593,Tielt,Ingeborgvraagt,308538615,False,False,2020-12-30 08:31:57
987,nidjebu4,135436861,Etterbeek,,,True,False,2020-12-30 08:31:47
988,JeanSegersPhoto,708814454,Tournai,,,False,False,2020-12-30 08:31:42
989,JackyVandecast1,1324290998432878593,Tielt,Brigittevdr,1284535970298290177,False,False,2020-12-30 08:31:36
990,zikaele,932594007489826816,Sint-Gillis,,,True,False,2020-12-30 08:31:33
991,BeaRios_,156776475,Elsene,,,False,False,2020-12-30 08:31:30
992,KabongoRichard4,909761210555432960,Mons,PKangulungu,1063097477400875008,False,False,2020-12-30 08:31:18
993,viscoso2000,635569233,Mont-de-l'Enclus,AlainHaeck,1003206156981096448,False,False,2020-12-30 08:31:11
994,quantumlandbook,925629492000903169,Antwerp,,,False,False,2020-12-30 08:31:10
995,robbekurt,848241157968736257,Jabbeke,TalleKe1970,284961870,False,False,2020-12-30 08:31:10
996,realityglimpses,3992973797,Verviers,varshavskyseb,1185687749392846854,False,False,2020-12-30 08:31:07
997,capitaldelimaso,1251596140602163200,Kraainem,,,False,False,2020-12-30 08:31:05
998,JackyVandecast1,1324290998432878593,Tielt,RedFlamingo9,928242207722754048,False,False,2020-12-30 08:30:57
999,JeanSegersPhoto,708814454,Tournai,,,False,False,2020-12-30 08:30:54
